ID Transaksi;Tanggal;Hari;Bulan;Kuartal;Tahun;Jam Transaksi;Nama Produk;Kategori; Harga Satuan ;Jumlah;Diskon (%); Total Penjualan ; HPP ; Laba Kotor ;Margin (%);Cabang;Kasir;Metode Pembayaran;Status Member;Rating Pelanggan;
TRX-0536;11/03/2024;Senin;Maret;Q1;2024;Siang (12-16);Deodorant Rexona;Perawatan; Rp20.000,00 ;8;10; Rp144.000,00 ; Rp89.583,00 ; Rp54.417,00 ;37,79;Lawang;Agus;Kartu Debit;Member;4;
TRX-0537;11/09/2024;Rabu;September;Q3;2024;Sore (16-20);Susu Ultra;Minuman; Rp9.000,00 ;8;20; Rp57.600,00 ; Rp38.837,00 ; Rp18.763,00 ;32,57;Batu;Siti;Kartu Kredit;Member;1;
TRX-0538;04/08/2024;Minggu;Agustus;Q3;2024;Sore (16-20);Royco Ayam;Bumbu Dapur; Rp5.000,00 ;2;10; Rp9.000,00 ; Rp5.687,00 ; Rp3.313,00 ;36,81;Malang Kota;Budi;Voucher;Non-Member;5;
TRX-0539;22/03/2023;Rabu;Maret;Q1;2023;Sore (16-20);Kapas Kecantikan;Perawatan; Rp8.000,00 ;2;0; Rp16.000,00 ; Rp10.085,00 ; Rp5.915,00 ;36,97;Malang Kota;Dewi;Voucher;Member;3;
TRX-0540;01/07/2024;Senin;Juli;Q3;2024;Sore (16-20);Kopi Kapal Api;Minuman; Rp12.000,00 ;8;10; Rp86.400,00 ; Rp60.828,00 ; Rp25.572,00 ;29,60;Batu;Siti;Kartu Kredit;Non-Member;3;
TRX-0541;21/06/2023;Rabu;Juni;Q2;2023;Siang (12-16);Susu Ultra;Minuman; Rp9.000,00 ;5;15; Rp38.250,00 ; Rp26.142,00 ; Rp12.108,00 ;31,65;Singosari;Rina;Kartu Kredit;Member;3;
TRX-0542;01/10/2024;Selasa;Oktober;Q4;2024;Siang (12-16);Pocari Sweat;Minuman; Rp8.000,00 ;8;0; Rp64.000,00 ; Rp36.580,00 ; Rp27.420,00 ;42,84;Malang Kota;Siti;Kartu Debit;Non-Member;3;
TRX-0543;21/09/2023;Kamis;September;Q3;2023;Siang (12-16);Aqua 1.5L;Minuman; Rp5.000,00 ;10;0; Rp50.000,00 ; Rp35.236,00 ; Rp14.764,00 ;29,53;Kepanjen;Agus;Kartu Debit;Non-Member;2;
TRX-0544;11/05/2024;Sabtu;Mei;Q2;2024;Malam (20-22);Cheetos;Snack; Rp11.000,00 ;1;0; Rp11.000,00 ; Rp7.890,00 ; Rp3.110,00 ;28,27;Kepanjen;Dewi;QRIS;Non-Member;4;
TRX-0545;01/09/2023;Jumat;September;Q3;2023;Pagi (08-12);Saos Sambal;Bumbu Dapur; Rp10.000,00 ;4;10; Rp36.000,00 ; Rp24.294,00 ; Rp11.706,00 ;32,52;Singosari;Rina;Kartu Debit;Member;2;
TRX-0546;20/04/2024;Sabtu;April;Q2;2024;Malam (20-22);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;5;5; Rp133.000,00 ; Rp90.020,00 ; Rp42.980,00 ;32,32;Batu;Budi;Kartu Kredit;Non-Member;3;
TRX-0547;29/05/2023;Senin;Mei;Q2;2023;Pagi (08-12);Hand Sanitizer;Perawatan; Rp12.000,00 ;1;0; Rp12.000,00 ; Rp8.492,00 ; Rp3.508,00 ;29,23;Lawang;Agus;Kartu Debit;Member;5;
TRX-0548;14/10/2024;Senin;Oktober;Q4;2024;Pagi (08-12);Deterjen Rinso;Kebersihan; Rp22.000,00 ;10;15; Rp187.000,00 ; Rp130.137,00 ; Rp56.863,00 ;30,41;Singosari;Siti;Kartu Debit;Non-Member;5;
TRX-0549;05/02/2024;Senin;Februari;Q1;2024;Pagi (08-12);Saos Sambal;Bumbu Dapur; Rp10.000,00 ;10;20; Rp80.000,00 ; Rp46.651,00 ; Rp33.349,00 ;41,69;Singosari;Budi;Kartu Debit;Member;1;
TRX-0550;13/01/2023;Jumat;Januari;Q1;2023;Sore (16-20);Kecap ABC;Bumbu Dapur; Rp14.000,00 ;9;0; Rp126.000,00 ; Rp83.983,00 ; Rp42.017,00 ;33,35;Singosari;Budi;Kartu Debit;Member;1;
TRX-0551;25/01/2023;Rabu;Januari;Q1;2023;Pagi (08-12);Pelembab Vaseline;Perawatan; Rp25.000,00 ;1;10; Rp22.500,00 ; Rp14.887,00 ; Rp7.613,00 ;33,84;Kepanjen;Dewi;Tunai;Member;5;
TRX-0552;14/05/2023;Minggu;Mei;Q2;2023;Pagi (08-12);Gula Pasir 1kg;Bumbu Dapur; Rp16.000,00 ;3;0; Rp48.000,00 ; Rp32.077,00 ; Rp15.923,00 ;33,17;Singosari;Siti;Kartu Kredit;Non-Member;3;
TRX-0553;13/03/2024;Rabu;Maret;Q1;2024;Sore (16-20);Pasta Gigi Pepsodent;Kebersihan; Rp12.000,00 ;3;20; Rp28.800,00 ; Rp16.202,00 ; Rp12.598,00 ;43,74;Malang Kota;Agus;Kartu Kredit;Member;3;
TRX-0554;29/09/2023;Jumat;September;Q3;2023;Siang (12-16);Indomie Goreng;Snack; Rp3.500,00 ;2;5; Rp6.650,00 ; Rp4.765,00 ; Rp1.885,00 ;28,35;Kepanjen;Dewi;Kartu Kredit;Non-Member;1;
TRX-0555;28/05/2023;Minggu;Mei;Q2;2023;Pagi (08-12);Hand Sanitizer;Perawatan; Rp12.000,00 ;4;10; Rp43.200,00 ; Rp28.485,00 ; Rp14.715,00 ;34,06;Lawang;Siti;Tunai;Member;1;
TRX-0556;08/08/2024;Kamis;Agustus;Q3;2024;Sore (16-20);Deterjen Rinso;Kebersihan; Rp22.000,00 ;1;5; Rp20.900,00 ; Rp12.024,00 ; Rp8.876,00 ;42,47;Malang Kota;Rina;Kartu Kredit;Member;3;
TRX-0557;05/02/2024;Senin;Februari;Q1;2024;Malam (20-22);Pelembab Vaseline;Perawatan; Rp25.000,00 ;9;15; Rp191.250,00 ; Rp135.746,00 ; Rp55.504,00 ;29,02;Lawang;Agus;Kartu Kredit;Member;5;
TRX-0558;20/08/2023;Minggu;Agustus;Q3;2023;Malam (20-22);Kopi Kapal Api;Minuman; Rp12.000,00 ;8;0; Rp96.000,00 ; Rp62.057,00 ; Rp33.943,00 ;35,36;Singosari;Siti;Kartu Debit;Member;1;
TRX-0559;10/01/2024;Rabu;Januari;Q1;2024;Pagi (08-12);Lip Balm Nivea;Perawatan; Rp18.000,00 ;2;20; Rp28.800,00 ; Rp18.090,00 ; Rp10.710,00 ;37,19;Singosari;Budi;QRIS;Non-Member;2;
TRX-0560;03/11/2023;Jumat;November;Q4;2023;Pagi (08-12);Kecap ABC;Bumbu Dapur; Rp14.000,00 ;6;5; Rp79.800,00 ; Rp45.041,00 ; Rp34.759,00 ;43,56;Lawang;Budi;QRIS;Member;1;
TRX-0561;30/08/2024;Jumat;Agustus;Q3;2024;Malam (20-22);Indomie Goreng;Snack; Rp3.500,00 ;7;0; Rp24.500,00 ; Rp16.777,00 ; Rp7.723,00 ;31,52;Singosari;Agus;Voucher;Member;1;
TRX-0562;14/12/2023;Kamis;Desember;Q4;2023;Siang (12-16);Pocari Sweat;Minuman; Rp8.000,00 ;1;5; Rp7.600,00 ; Rp4.333,00 ; Rp3.267,00 ;42,99;Batu;Agus;Voucher;Member;1;
TRX-0563;07/02/2023;Selasa;Februari;Q1;2023;Siang (12-16);Indomie Goreng;Snack; Rp3.500,00 ;1;5; Rp3.325,00 ; Rp2.342,00 ; Rp983,00 ;29,56;Batu;Rina;QRIS;Member;2;
TRX-0564;09/10/2024;Rabu;Oktober;Q4;2024;Pagi (08-12);Pocari Sweat;Minuman; Rp8.000,00 ;2;5; Rp15.200,00 ; Rp9.939,00 ; Rp5.261,00 ;34,61;Batu;Rina;Tunai;Non-Member;5;
TRX-0565;22/09/2024;Minggu;September;Q3;2024;Siang (12-16);Chitato;Snack; Rp12.000,00 ;4;5; Rp45.600,00 ; Rp27.695,00 ; Rp17.905,00 ;39,27;Lawang;Siti;Tunai;Non-Member;2;
TRX-0566;16/02/2023;Kamis;Februari;Q1;2023;Sore (16-20);Deodorant Rexona;Perawatan; Rp20.000,00 ;6;0; Rp120.000,00 ; Rp68.463,00 ; Rp51.537,00 ;42,95;Kepanjen;Agus;QRIS;Member;4;
TRX-0567;07/09/2023;Kamis;September;Q3;2023;Pagi (08-12);Pelembab Vaseline;Perawatan; Rp25.000,00 ;3;0; Rp75.000,00 ; Rp51.336,00 ; Rp23.664,00 ;31,55;Batu;Agus;QRIS;Non-Member;1;
TRX-0568;07/01/2023;Sabtu;Januari;Q1;2023;Siang (12-16);Teh Botol;Minuman; Rp6.000,00 ;2;15; Rp10.200,00 ; Rp6.740,00 ; Rp3.460,00 ;33,92;Singosari;Agus;Kartu Kredit;Member;2;
TRX-0569;17/10/2024;Kamis;Oktober;Q4;2024;Siang (12-16);Softex;Kebersihan; Rp18.000,00 ;8;5; Rp136.800,00 ; Rp80.804,00 ; Rp55.996,00 ;40,93;Kepanjen;Dewi;Tunai;Non-Member;5;
TRX-0570;01/04/2023;Sabtu;April;Q2;2023;Pagi (08-12);Pasta Gigi Pepsodent;Kebersihan; Rp12.000,00 ;7;0; Rp84.000,00 ; Rp54.164,00 ; Rp29.836,00 ;35,52;Kepanjen;Rina;Voucher;Non-Member;5;
TRX-0571;03/06/2024;Senin;Juni;Q2;2024;Malam (20-22);Indomie Goreng;Snack; Rp3.500,00 ;4;0; Rp14.000,00 ; Rp7.826,00 ; Rp6.174,00 ;44,10;Malang Kota;Budi;Kartu Kredit;Member;2;
TRX-0572;17/11/2024;Minggu;November;Q4;2024;Malam (20-22);Aqua 1.5L;Minuman; Rp5.000,00 ;6;0; Rp30.000,00 ; Rp17.569,00 ; Rp12.431,00 ;41,44;Singosari;Siti;Voucher;Member;1;
TRX-0573;23/02/2023;Kamis;Februari;Q1;2023;Siang (12-16);Deodorant Rexona;Perawatan; Rp20.000,00 ;3;20; Rp48.000,00 ; Rp26.637,00 ; Rp21.363,00 ;44,51;Batu;Rina;Tunai;Non-Member;5;
TRX-0574;16/08/2024;Jumat;Agustus;Q3;2024;Sore (16-20);Deterjen Rinso;Kebersihan; Rp22.000,00 ;4;15; Rp74.800,00 ; Rp49.747,00 ; Rp25.053,00 ;33,49;Singosari;Budi;Tunai;Member;1;
TRX-0575;31/08/2023;Kamis;Agustus;Q3;2023;Malam (20-22);Saos Sambal;Bumbu Dapur; Rp10.000,00 ;7;0; Rp70.000,00 ; Rp39.375,00 ; Rp30.625,00 ;43,75;Batu;Agus;Tunai;Member;2;
TRX-0576;16/09/2024;Senin;September;Q3;2024;Siang (12-16);Saos Sambal;Bumbu Dapur; Rp10.000,00 ;7;0; Rp70.000,00 ; Rp40.123,00 ; Rp29.877,00 ;42,68;Kepanjen;Siti;Kartu Debit;Non-Member;2;
TRX-0577;02/02/2023;Kamis;Februari;Q1;2023;Siang (12-16);Pelembab Vaseline;Perawatan; Rp25.000,00 ;5;0; Rp125.000,00 ; Rp71.111,00 ; Rp53.889,00 ;43,11;Lawang;Agus;Kartu Kredit;Non-Member;2;
TRX-0578;30/10/2023;Senin;Oktober;Q4;2023;Malam (20-22);Deodorant Rexona;Perawatan; Rp20.000,00 ;10;0; Rp200.000,00 ; Rp129.656,00 ; Rp70.344,00 ;35,17;Batu;Budi;Tunai;Non-Member;2;
TRX-0579;28/08/2024;Rabu;Agustus;Q3;2024;Malam (20-22);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;5;0; Rp140.000,00 ; Rp94.374,00 ; Rp45.626,00 ;32,59;Kepanjen;Budi;Kartu Debit;Member;5;
TRX-0580;02/06/2023;Jumat;Juni;Q2;2023;Malam (20-22);Pelembab Vaseline;Perawatan; Rp25.000,00 ;7;0; Rp175.000,00 ; Rp97.442,00 ; Rp77.558,00 ;44,32;Lawang;Dewi;Tunai;Non-Member;4;
TRX-0581;14/12/2024;Sabtu;Desember;Q4;2024;Siang (12-16);Kopi Kapal Api;Minuman; Rp12.000,00 ;8;0; Rp96.000,00 ; Rp54.156,00 ; Rp41.844,00 ;43,59;Malang Kota;Agus;QRIS;Non-Member;3;
TRX-0582;02/09/2023;Sabtu;September;Q3;2023;Pagi (08-12);Aqua 1.5L;Minuman; Rp5.000,00 ;8;15; Rp34.000,00 ; Rp20.462,00 ; Rp13.538,00 ;39,82;Lawang;Dewi;Voucher;Non-Member;4;
TRX-0583;22/05/2023;Senin;Mei;Q2;2023;Sore (16-20);Saos Sambal;Bumbu Dapur; Rp10.000,00 ;6;15; Rp51.000,00 ; Rp32.075,00 ; Rp18.925,00 ;37,11;Malang Kota;Rina;Kartu Kredit;Member;3;
TRX-0584;12/03/2024;Selasa;Maret;Q1;2024;Pagi (08-12);Softex;Kebersihan; Rp18.000,00 ;9;10; Rp145.800,00 ; Rp99.882,00 ; Rp45.918,00 ;31,49;Malang Kota;Dewi;Kartu Debit;Non-Member;1;
TRX-0585;24/04/2023;Senin;April;Q2;2023;Pagi (08-12);Royco Ayam;Bumbu Dapur; Rp5.000,00 ;8;10; Rp36.000,00 ; Rp20.050,00 ; Rp15.950,00 ;44,31;Singosari;Budi;Voucher;Member;2;
TRX-0586;09/12/2023;Sabtu;Desember;Q4;2023;Sore (16-20);Cheetos;Snack; Rp11.000,00 ;2;15; Rp18.700,00 ; Rp11.806,00 ; Rp6.894,00 ;36,87;Batu;Budi;QRIS;Non-Member;3;
TRX-0587;30/05/2024;Kamis;Mei;Q2;2024;Pagi (08-12);Royco Ayam;Bumbu Dapur; Rp5.000,00 ;1;0; Rp5.000,00 ; Rp3.067,00 ; Rp1.933,00 ;38,66;Lawang;Agus;Voucher;Non-Member;5;
TRX-0588;25/11/2024;Senin;November;Q4;2024;Pagi (08-12);Lip Balm Nivea;Perawatan; Rp18.000,00 ;8;10; Rp129.600,00 ; Rp79.391,00 ; Rp50.209,00 ;38,74;Malang Kota;Budi;Kartu Kredit;Member;4;
TRX-0589;03/07/2023;Senin;Juli;Q3;2023;Siang (12-16);Sabun Lifebuoy;Kebersihan; Rp8.000,00 ;2;0; Rp16.000,00 ; Rp9.551,00 ; Rp6.449,00 ;40,31;Kepanjen;Agus;QRIS;Member;3;
TRX-0590;02/03/2024;Sabtu;Maret;Q1;2024;Pagi (08-12);Deodorant Rexona;Perawatan; Rp20.000,00 ;8;0; Rp160.000,00 ; Rp99.428,00 ; Rp60.572,00 ;37,86;Malang Kota;Siti;QRIS;Member;2;
TRX-0591;16/06/2024;Minggu;Juni;Q2;2024;Malam (20-22);Deterjen Rinso;Kebersihan; Rp22.000,00 ;10;0; Rp220.000,00 ; Rp145.525,00 ; Rp74.475,00 ;33,85;Singosari;Agus;Voucher;Non-Member;3;
TRX-0592;03/08/2024;Sabtu;Agustus;Q3;2024;Pagi (08-12);Qtela;Snack; Rp14.000,00 ;3;20; Rp33.600,00 ; Rp19.965,00 ; Rp13.635,00 ;40,58;Lawang;Siti;Kartu Debit;Member;3;
TRX-0593;19/10/2023;Kamis;Oktober;Q4;2023;Siang (12-16);Saos Sambal;Bumbu Dapur; Rp10.000,00 ;10;0; Rp100.000,00 ; Rp67.101,00 ; Rp32.899,00 ;32,90;Singosari;Budi;QRIS;Member;2;
TRX-0594;30/04/2023;Minggu;April;Q2;2023;Pagi (08-12);Pocari Sweat;Minuman; Rp8.000,00 ;10;0; Rp80.000,00 ; Rp49.996,00 ; Rp30.004,00 ;37,51;Singosari;Budi;QRIS;Non-Member;3;
TRX-0595;01/06/2023;Kamis;Juni;Q2;2023;Malam (20-22);Deterjen Rinso;Kebersihan; Rp22.000,00 ;9;0; Rp198.000,00 ; Rp126.862,00 ; Rp71.138,00 ;35,93;Malang Kota;Rina;Kartu Kredit;Member;4;
TRX-0596;24/11/2023;Jumat;November;Q4;2023;Siang (12-16);Chitato;Snack; Rp12.000,00 ;9;10; Rp97.200,00 ; Rp58.934,00 ; Rp38.266,00 ;39,37;Singosari;Agus;Kartu Debit;Non-Member;3;
TRX-0597;06/12/2024;Jumat;Desember;Q4;2024;Malam (20-22);Kopi Kapal Api;Minuman; Rp12.000,00 ;1;0; Rp12.000,00 ; Rp7.983,00 ; Rp4.017,00 ;33,48;Malang Kota;Siti;Tunai;Member;4;
TRX-0598;01/01/2024;Senin;Januari;Q1;2024;Sore (16-20);Pocari Sweat;Minuman; Rp8.000,00 ;1;10; Rp7.200,00 ; Rp4.745,00 ; Rp2.455,00 ;34,10;Batu;Dewi;QRIS;Member;1;
TRX-0599;27/03/2023;Senin;Maret;Q1;2023;Pagi (08-12);Hand Sanitizer;Perawatan; Rp12.000,00 ;2;10; Rp21.600,00 ; Rp13.328,00 ; Rp8.272,00 ;38,30;Lawang;Siti;Voucher;Non-Member;4;
TRX-0600;01/06/2023;Kamis;Juni;Q2;2023;Malam (20-22);Royco Ayam;Bumbu Dapur; Rp5.000,00 ;7;0; Rp35.000,00 ; Rp19.323,00 ; Rp15.677,00 ;44,79;Singosari;Siti;Kartu Debit;Member;2;
TRX-0601;30/03/2024;Sabtu;Maret;Q1;2024;Pagi (08-12);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;5;0; Rp140.000,00 ; Rp96.175,00 ; Rp43.825,00 ;31,30;Lawang;Agus;QRIS;Member;2;
TRX-0602;07/11/2023;Selasa;November;Q4;2023;Pagi (08-12);Gula Pasir 1kg;Bumbu Dapur; Rp16.000,00 ;6;0; Rp96.000,00 ; Rp68.029,00 ; Rp27.971,00 ;29,14;Batu;Agus;Tunai;Non-Member;3;
TRX-0603;29/02/2024;Kamis;Februari;Q1;2024;Malam (20-22);Cheetos;Snack; Rp11.000,00 ;8;15; Rp74.800,00 ; Rp48.362,00 ; Rp26.438,00 ;35,34;Kepanjen;Budi;QRIS;Non-Member;5;
TRX-0604;17/05/2024;Jumat;Mei;Q2;2024;Pagi (08-12);Pocari Sweat;Minuman; Rp8.000,00 ;10;0; Rp80.000,00 ; Rp50.720,00 ; Rp29.280,00 ;36,60;Lawang;Budi;Tunai;Member;3;
TRX-0605;04/11/2023;Sabtu;November;Q4;2023;Sore (16-20);Kecap ABC;Bumbu Dapur; Rp14.000,00 ;5;5; Rp66.500,00 ; Rp38.603,00 ; Rp27.897,00 ;41,95;Kepanjen;Rina;Tunai;Non-Member;1;
TRX-0606;05/09/2024;Kamis;September;Q3;2024;Sore (16-20);Softex;Kebersihan; Rp18.000,00 ;8;10; Rp129.600,00 ; Rp80.887,00 ; Rp48.713,00 ;37,59;Singosari;Agus;Tunai;Member;3;
TRX-0607;16/06/2023;Jumat;Juni;Q2;2023;Pagi (08-12);Pelembab Vaseline;Perawatan; Rp25.000,00 ;3;0; Rp75.000,00 ; Rp47.128,00 ; Rp27.872,00 ;37,16;Kepanjen;Siti;QRIS;Non-Member;3;
TRX-0608;05/03/2024;Selasa;Maret;Q1;2024;Siang (12-16);Sabun Lifebuoy;Kebersihan; Rp8.000,00 ;5;0; Rp40.000,00 ; Rp25.601,00 ; Rp14.399,00 ;36,00;Malang Kota;Dewi;QRIS;Member;5;
TRX-0609;21/06/2023;Rabu;Juni;Q2;2023;Pagi (08-12);Lip Balm Nivea;Perawatan; Rp18.000,00 ;6;20; Rp86.400,00 ; Rp59.931,00 ; Rp26.469,00 ;30,64;Singosari;Siti;Kartu Debit;Non-Member;2;
TRX-0610;14/01/2023;Sabtu;Januari;Q1;2023;Pagi (08-12);Cheetos;Snack; Rp11.000,00 ;5;0; Rp55.000,00 ; Rp37.532,00 ; Rp17.468,00 ;31,76;Lawang;Siti;QRIS;Member;2;
TRX-0611;30/05/2024;Kamis;Mei;Q2;2024;Pagi (08-12);Oreo;Snack; Rp10.000,00 ;9;10; Rp81.000,00 ; Rp54.047,00 ; Rp26.953,00 ;33,28;Batu;Dewi;Voucher;Non-Member;4;
TRX-0612;20/03/2023;Senin;Maret;Q1;2023;Sore (16-20);Teh Botol;Minuman; Rp6.000,00 ;1;5; Rp5.700,00 ; Rp3.472,00 ; Rp2.228,00 ;39,09;Singosari;Budi;Kartu Kredit;Member;3;
TRX-0613;30/01/2023;Senin;Januari;Q1;2023;Siang (12-16);Teh Botol;Minuman; Rp6.000,00 ;3;20; Rp14.400,00 ; Rp9.620,00 ; Rp4.780,00 ;33,19;Kepanjen;Siti;QRIS;Member;1;
TRX-0614;11/03/2024;Senin;Maret;Q1;2024;Pagi (08-12);Aqua 1.5L;Minuman; Rp5.000,00 ;1;20; Rp4.000,00 ; Rp2.529,00 ; Rp1.471,00 ;36,78;Lawang;Rina;QRIS;Member;5;
TRX-0615;30/08/2024;Jumat;Agustus;Q3;2024;Pagi (08-12);Kopi Kapal Api;Minuman; Rp12.000,00 ;2;0; Rp24.000,00 ; Rp13.377,00 ; Rp10.623,00 ;44,26;Singosari;Rina;Tunai;Member;5;
TRX-0616;24/07/2023;Senin;Juli;Q3;2023;Sore (16-20);Qtela;Snack; Rp14.000,00 ;1;0; Rp14.000,00 ; Rp8.046,00 ; Rp5.954,00 ;42,53;Singosari;Dewi;Kartu Debit;Member;5;
TRX-0617;19/09/2024;Kamis;September;Q3;2024;Siang (12-16);Cheetos;Snack; Rp11.000,00 ;10;0; Rp110.000,00 ; Rp62.353,00 ; Rp47.647,00 ;43,32;Batu;Rina;Voucher;Member;3;
TRX-0618;25/06/2023;Minggu;Juni;Q2;2023;Siang (12-16);Pelembab Vaseline;Perawatan; Rp25.000,00 ;2;0; Rp50.000,00 ; Rp35.324,00 ; Rp14.676,00 ;29,35;Lawang;Siti;Voucher;Non-Member;1;
TRX-0619;05/07/2023;Rabu;Juli;Q3;2023;Pagi (08-12);Deterjen Rinso;Kebersihan; Rp22.000,00 ;7;0; Rp154.000,00 ; Rp98.163,00 ; Rp55.837,00 ;36,26;Lawang;Rina;Kartu Debit;Non-Member;1;
TRX-0620;16/06/2024;Minggu;Juni;Q2;2024;Malam (20-22);Indomie Goreng;Snack; Rp3.500,00 ;6;15; Rp17.850,00 ; Rp10.692,00 ; Rp7.158,00 ;40,10;Malang Kota;Rina;Kartu Debit;Member;4;
TRX-0621;18/10/2023;Rabu;Oktober;Q4;2023;Malam (20-22);Gula Pasir 1kg;Bumbu Dapur; Rp16.000,00 ;5;15; Rp68.000,00 ; Rp48.685,00 ; Rp19.315,00 ;28,40;Lawang;Budi;Voucher;Non-Member;4;
TRX-0622;13/07/2023;Kamis;Juli;Q3;2023;Malam (20-22);Kopi Kapal Api;Minuman; Rp12.000,00 ;6;0; Rp72.000,00 ; Rp39.756,00 ; Rp32.244,00 ;44,78;Lawang;Rina;Kartu Kredit;Member;1;
TRX-0623;27/05/2023;Sabtu;Mei;Q2;2023;Siang (12-16);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;10;0; Rp280.000,00 ; Rp189.292,00 ; Rp90.708,00 ;32,40;Kepanjen;Rina;Kartu Debit;Non-Member;2;
TRX-0624;01/09/2024;Minggu;September;Q3;2024;Sore (16-20);Kecap ABC;Bumbu Dapur; Rp14.000,00 ;4;20; Rp44.800,00 ; Rp27.875,00 ; Rp16.925,00 ;37,78;Lawang;Siti;Voucher;Non-Member;3;
TRX-0625;02/05/2024;Kamis;Mei;Q2;2024;Sore (16-20);Hand Sanitizer;Perawatan; Rp12.000,00 ;8;10; Rp86.400,00 ; Rp51.616,00 ; Rp34.784,00 ;40,26;Lawang;Rina;Tunai;Non-Member;4;
TRX-0626;25/08/2023;Jumat;Agustus;Q3;2023;Siang (12-16);Chitato;Snack; Rp12.000,00 ;2;15; Rp20.400,00 ; Rp11.403,00 ; Rp8.997,00 ;44,10;Malang Kota;Agus;Tunai;Non-Member;5;
TRX-0627;26/11/2024;Selasa;November;Q4;2024;Malam (20-22);Shampo Sunsilk;Kebersihan; Rp15.000,00 ;5;10; Rp67.500,00 ; Rp44.277,00 ; Rp23.223,00 ;34,40;Malang Kota;Dewi;Kartu Kredit;Member;3;
TRX-0628;08/11/2024;Jumat;November;Q4;2024;Pagi (08-12);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;9;0; Rp252.000,00 ; Rp161.838,00 ; Rp90.162,00 ;35,78;Batu;Dewi;Tunai;Non-Member;1;
TRX-0629;28/01/2024;Minggu;Januari;Q1;2024;Sore (16-20);Royco Ayam;Bumbu Dapur; Rp5.000,00 ;7;5; Rp33.250,00 ; Rp20.886,00 ; Rp12.364,00 ;37,18;Malang Kota;Budi;Voucher;Member;4;
TRX-0630;17/03/2024;Minggu;Maret;Q1;2024;Malam (20-22);Qtela;Snack; Rp14.000,00 ;7;5; Rp93.100,00 ; Rp63.297,00 ; Rp29.803,00 ;32,01;Batu;Agus;Voucher;Non-Member;5;
TRX-0631;10/06/2023;Sabtu;Juni;Q2;2023;Sore (16-20);Pelembab Vaseline;Perawatan; Rp25.000,00 ;7;0; Rp175.000,00 ; Rp110.967,00 ; Rp64.033,00 ;36,59;Lawang;Dewi;Kartu Debit;Non-Member;1;
TRX-0632;29/01/2023;Minggu;Januari;Q1;2023;Malam (20-22);Pelembab Vaseline;Perawatan; Rp25.000,00 ;3;20; Rp60.000,00 ; Rp36.737,00 ; Rp23.263,00 ;38,77;Batu;Rina;Kartu Debit;Member;4;
TRX-0633;20/12/2023;Rabu;Desember;Q4;2023;Pagi (08-12);Deterjen Rinso;Kebersihan; Rp22.000,00 ;6;0; Rp132.000,00 ; Rp87.438,00 ; Rp44.562,00 ;33,76;Kepanjen;Budi;Kartu Debit;Member;3;
TRX-0634;28/04/2023;Jumat;April;Q2;2023;Malam (20-22);Shampo Sunsilk;Kebersihan; Rp15.000,00 ;1;10; Rp13.500,00 ; Rp8.173,00 ; Rp5.327,00 ;39,46;Lawang;Agus;Voucher;Non-Member;1;
TRX-0635;13/12/2024;Jumat;Desember;Q4;2024;Pagi (08-12);Gula Pasir 1kg;Bumbu Dapur; Rp16.000,00 ;1;0; Rp16.000,00 ; Rp9.827,00 ; Rp6.173,00 ;38,58;Lawang;Siti;Voucher;Non-Member;1;
TRX-0636;08/12/2024;Minggu;Desember;Q4;2024;Sore (16-20);Qtela;Snack; Rp14.000,00 ;8;10; Rp100.800,00 ; Rp69.345,00 ; Rp31.455,00 ;31,21;Singosari;Budi;Voucher;Non-Member;4;
TRX-0637;26/07/2023;Rabu;Juli;Q3;2023;Malam (20-22);Kecap ABC;Bumbu Dapur; Rp14.000,00 ;9;0; Rp126.000,00 ; Rp75.455,00 ; Rp50.545,00 ;40,12;Malang Kota;Siti;Voucher;Member;5;
TRX-0638;05/04/2023;Rabu;April;Q2;2023;Malam (20-22);Pelembab Vaseline;Perawatan; Rp25.000,00 ;10;0; Rp250.000,00 ; Rp149.118,00 ; Rp100.882,00 ;40,35;Batu;Dewi;Kartu Kredit;Member;3;
TRX-0639;20/03/2023;Senin;Maret;Q1;2023;Malam (20-22);Softex;Kebersihan; Rp18.000,00 ;5;5; Rp85.500,00 ; Rp56.668,00 ; Rp28.832,00 ;33,72;Singosari;Budi;Kartu Kredit;Non-Member;5;
TRX-0640;11/06/2024;Selasa;Juni;Q2;2024;Malam (20-22);Gula Pasir 1kg;Bumbu Dapur; Rp16.000,00 ;3;0; Rp48.000,00 ; Rp31.523,00 ; Rp16.477,00 ;34,33;Batu;Budi;Voucher;Member;4;
TRX-0641;02/10/2023;Senin;Oktober;Q4;2023;Sore (16-20);Kapas Kecantikan;Perawatan; Rp8.000,00 ;7;10; Rp50.400,00 ; Rp33.946,00 ; Rp16.454,00 ;32,65;Malang Kota;Dewi;QRIS;Non-Member;2;
TRX-0642;04/09/2023;Senin;September;Q3;2023;Sore (16-20);Qtela;Snack; Rp14.000,00 ;7;5; Rp93.100,00 ; Rp56.248,00 ; Rp36.852,00 ;39,58;Malang Kota;Budi;Kartu Kredit;Non-Member;2;
